product_id,brand,name,Label,active_count_skin,skin,price,rank
1238,ESTÉE LAUDER,Resilience Lift Firming/Sculpting Eye Creme,Eye cream,5,Dry,65,3.3
1239,PHILOSOPHY,Ultimate Miracle Worker Fix Eye Power-Treatment,Eye cream,3,Dry,68,3.9
1243,PHILOSOPHY,Purity Made Simple Hydra-Bounce Eye Gel,Eye cream,5,Dry,24,3.3
1244,PERRICONE MD,H2 Elemental Energy De-Puffing Eye Gel,Eye cream,3,Dry,75,3.5
1250,ORIGINS,A Perfect World™ SPF 20 Age-Defense Eye Cream with White Tea,Eye cream,6,Dry,41,4.0
1255,PHILOSOPHY,Renewed Hope In A Jar Eye,Eye cream,4,Dry,51,3.7
1261,PETER THOMAS ROTH,FIRMx™ 360 Eye Renewal,Eye cream,2,Dry,75,4.0
1267,ORIGINS,Dr. Weil For Origins™ Mega-Mushroom Skin Relief Eye Serum,Eye cream,3,Dry,50,4.0
1268,PERRICONE MD,PRE:EMPT SERIES™ Brightening Eye Cream,Eye cream,4,Dry,55,3.6
1272,PHILOSOPHY,Time In A Bottle For Eyes 100% In-Control,Eye cream,4,Dry,65,3.9
1275,ORIGINS,Dr. Andrew Weil for Origins™ Mega-Bright Dark Circle Minimizer,Eye cream,4,Dry,46,3.2
1281,PHILOSOPHY,Take a Deep Breath Oxygenating Eye Gel Cream,Eye cream,3,Dry,42,4.1
1293,ESTÉE LAUDER,DayWear Eye Cooling Anti-Oxidant Moisture GelCreme,Eye cream,4,Dry,40,3.7
1295,PERRICONE MD,Vitamin C Ester Brightening Eye Serum,Eye cream,2,Dry,60,4.1
1296,PHILOSOPHY,Uplifting Miracle Worker Eye Cream,Eye cream,4,Dry,69,3.1
1306,SUPERGOOP!,Unseen Sunscreen Broad Spectrum SPF 40,Sun protect,3,Dry,32,4.5
1310,SUPERGOOP!,Everyday Sunscreen Broad Spectrum SPF 50,Sun protect,3,Dry,19,4.3
1314,MURAD,City Skin Age Defense Broad Spectrum SPF 50 PA++++,Sun protect,4,Dry,65,4.7
1320,SUPERGOOP!,100% Mineral Smooth & Poreless Matte Screen SPF 40,Sun protect,2,Dry,38,3.7
1325,COOLA,Full Spectrum 360° Sun Silk Drops SPF 30,Sun protect,5,Dry,46,4.6
1330,SUPERGOOP!,City Sunscreen Serum SPF 30,Sun protect,5,Dry,42,4.1
1333,COOLA,Mineral Face SPF 30 - Matte Tint,Sun protect,3,Dry,36,4.1
1335,MURAD,Perfecting Day Cream Broad Spectrum SPF 30 PA+++,Sun protect,5,Dry,54,4.2
1337,ESTÉE LAUDER,Advanced Time Zone SPF 15- Normal/Combination Skin,Sun protect,3,Dry,75,3.8
1343,COOLA,Rōsilliance™ Organic BB+ Cream SPF 30,Sun protect,1,Dry,52,3.8
1348,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Dry Combination Skin,Sun protect,3,Dry,55,4.3
1356,CLINIQUE,Super City Block Oil-Free Daily Face Protector Broad Spectrum 40 SPF,Sun protect,2,Dry,26,4.2
1359,COOLA,Mineral Face SPF 30 - Cucumber Matte,Sun protect,3,Dry,36,4.4
1370,CLINIQUE,Superdefense SPF 20 Age Defense Moisturizer Combination Oily to Oily,Sun protect,4,Dry,48,4.0
1371,SUPERGOOP!,Glow Stick Sunscreen SPF 50,Sun protect,1,Dry,25,4.2
1375,CLINIQUE,Broad Spectrum SPF 50 Sunscreen Face Cream,Sun protect,3,Dry,26,4.2
1379,SUPERGOOP!,Sun-Defying Sunscreen Oil Broad Spectrum SPF 50,Sun protect,1,Dry,34,4.1
1380,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Very Dry to Dry Skin,Sun protect,4,Dry,55,4.4
1386,COOLA,Classic Face Sport SPF 50 - White Tea,Sun protect,2,Dry,32,3.9
1387,COOLA,Classic Face SPF 30 - Unscented,Sun protect,1,Dry,32,4.1
1389,MURAD,Balancing Moisturizer Broad Spectrum SPF 15 PA++,Sun protect,4,Dry,40,3.7
1390,SUPERGOOP!,Forever Young Body Butter with Sea Buckthorn SPF 40 PA+++,Sun protect,2,Dry,34,4.7
1391,MURAD,Resurgence® Age–Balancing Moisture Broad Spectrum SPF 30,Sun protect,8,Dry,72,4.3
1392,COOLA,Makeup Setting Spray SPF 30,Sun protect,3,Dry,36,3.4
1393,SUPERGOOP!,Super Power Sunscreen Mousse Broad Spectrum SPF 50,Sun protect,6,Dry,34,4.3
1397,CLINIQUE,Repairwear Uplifting Firming Cream Broad Spectrum SPF 15,Sun protect,4,Dry,64,3.8
1405,ESTÉE LAUDER,DayWear UV Base Advanced Anti-Oxidant & UV Defense SPF 50,Sun protect,5,Dry,44,4.2
1407,COOLA,Classic Face SPF 30 - Cucumber,Sun protect,1,Dry,32,4.4
1408,CLINIQUE,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Very Dry to Dry Combination Skin,Sun protect,5,Dry,50,4.4
1409,SUPERGOOP!,Invincible Setting Powder SPF 45 Refill,Sun protect,2,Dry,20,5.0
1413,COOLA,Classic Sport SPF 50 - Fresh Mango,Sun protect,3,Dry,32,4.6
1414,ESTÉE LAUDER,DayWear Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer Broad Spectrum SPF 15 - Normal/ Combination Skin,Sun protect,4,Dry,54,4.6
1421,CLINIQUE,City Block Sheer Oil-Free Daily Face Protector SPF 25,Sun protect,2,Dry,26,4.1
1422,COOLA,Sport Continuous Spray SPF 50 - Unscented,Sun protect,2,Dry,36,4.4
1426,CLINIQUE,Smart Broad Spectrum SPF 15 Custom-Repair Moisturizer for Combination Oily Skin,Sun protect,3,Dry,55,4.3
1427,ESTÉE LAUDER,DayWear BB Anti-Oxidant Beauty Benefit Crème SPF 35,Sun protect,5,Dry,42,3.7
1432,COOLA,Sport Continuous Spray SPF 50 - Guava Mango,Sun protect,2,Dry,36,4.1
1434,COOLA,ER+ Radical Recovery After-Sun Lotion,Sun protect,2,Dry,32,4.8
1440,CLINIQUE,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Combination Oily to Oily Skin,Sun protect,2,Dry,50,3.7
1441,COOLA,Sport Continuous Spray SPF 30 - Tropical Coconut,Sun protect,1,Dry,36,4.8
1444,SUPERGOOP!,100% Mineral Sunscreen Mist with Marigold Extract Broad Spectrum SPF 30,Sun protect,3,Dry,34,3.8
1446,CLINIQUE,Oil-Free Face Cream Broad Spectrum SPF 30,Sun protect,3,Dry,26,3.3
1450,COOLA,Sport Continuous Spray SPF 30 - Piña Colada,Sun protect,2,Dry,36,4.5
1452,CLINIQUE,Virtu-oil Body Mist Broad Spectrum SPF 30,Sun protect,1,Dry,34,4.3
1458,COOLA,Sport Continuous Spray SPF 30 - Unscented,Sun protect,2,Dry,32,5.0
4,IT COSMETICS,Your Skin But Better™ CC+™ Cream with SPF 50+,Moisturizer,10,Sensitive,38,4.1
17,CLINIQUE,Moisture Surge 72-Hour Auto-Replenishing Hydrator,Moisturizer,6,Sensitive,39,4.4
27,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Treatment Lotion,Moisturizer,4,Sensitive,34,4.4
28,CLINIQUE,Dramatically Different Moisturizing Lotion+,Moisturizer,2,Sensitive,28,3.9
34,IT COSMETICS,Your Skin But Better CC+ Cream Oil-Free Matte with SPF 40,Moisturizer,9,Sensitive,38,3.9
42,CLINIQUE,Dramatically Different Moisturizing Gel,Moisturizer,4,Sensitive,28,4.5
43,OLEHENRIKSEN,Goodnight Glow Retin-ALT Sleeping Crème,Moisturizer,6,Sensitive,55,4.3
56,ORIGINS,GinZing™ Energy-Boosting Gel Moisturizer,Moisturizer,8,Sensitive,29,4.4
60,OLEHENRIKSEN,C-Rush™ Brightening Gel Crème,Moisturizer,6,Sensitive,44,4.6
70,IT COSMETICS,Your Skin But Better™ CC+Illumination™ Cream with SPF 50+,Moisturizer,11,Sensitive,38,3.9
83,IT COSMETICS,Confidence in a Cream™ Transforming Moisturizing Super Cream,Moisturizer,12,Sensitive,48,4.3
87,IT COSMETICS,Secret Sauce Clinically Advanced Miraculous Anti-Aging Moisturizer,Moisturizer,11,Sensitive,68,3.8
92,CLINIQUE,Moisture Surge Intense Skin Fortifying Hydrator,Moisturizer,5,Sensitive,39,4.4
103,IT COSMETICS,Your Skin But Better™ CC+ Airbrush Perfecting Powder™ with SPF 50+,Moisturizer,8,Sensitive,35,3.6
105,CLINIQUE,Dramatically Different Hydrating Jelly,Moisturizer,2,Sensitive,28,4.0
107,OLEHENRIKSEN,Nurture Me™ Moisturizing Crème,Moisturizer,8,Sensitive,40,4.4
110,ORIGINS,Original Skin™ Matte Moisturizer with Willowherb,Moisturizer,4,Sensitive,35,4.5
112,OLEHENRIKSEN,Invigorating Night Transformation™ Gel,Moisturizer,2,Sensitive,48,4.3
124,IT COSMETICS,Bye Bye Redness™ Neutralizing Correcting Cream,Moisturizer,9,Sensitive,32,4.2
132,MURAD,Hydro-Dynamic® Ultimate Moisture,Moisturizer,10,Sensitive,75,4.4
133,IT COSMETICS,Miracle Water 3-in-1 Micellar Cleanser,Moisturizer,12,Sensitive,38,4.5
137,MURAD,Retinol Youth Renewal Night Cream,Moisturizer,5,Sensitive,82,4.6
144,ORIGINS,A Perfect World™ SPF 40 Age-Defense Moisturizer with White Tea,Moisturizer,6,Sensitive,45,3.5
150,MURAD,Oil-Control Mattifier SPF 15 PA++,Moisturizer,4,Sensitive,40,4.2
151,OLEHENRIKSEN,Counter Balance™ Oil Control Hydrator,Moisturizer,7,Sensitive,34,4.3
155,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Bright SPF 30 Skin Tone Correcting Oil-Free Moisturizer,Moisturizer,5,Sensitive,56,4.1
158,MURAD,Skin Perfecting Lotion - Blemish Prone/Oily Skin,Moisturizer,9,Sensitive,40,4.3
161,ORIGINS,Plantscription™ SPF 25 Power Anti-Aging Cream,Moisturizer,4,Sensitive,60,4.7
163,CLINIQUE,Acne Solutions BB Cream Broad Spectrum SPF 40,Moisturizer,3,Sensitive,39,4.1
167,MURAD,Essential-C Day Moisture Broad Spectrum SPF 30 PA+++,Moisturizer,4,Sensitive,63,4.0
168,CLINIQUE,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,Moisturizer,5,Sensitive,39,3.8
188,ORIGINS,GinZing™ SPF 40 Energy-Boosting Tinted Moisturizer,Moisturizer,6,Sensitive,39,4.0
194,CLINIQUE,Limited Edition Dramatically Different™ Moisturizing Gel,Moisturizer,4,Sensitive,39,5.0
203,OLEHENRIKSEN,Truth Revealed™ Brightening Broad Spectrum SPF 15 Moisturizer,Moisturizer,8,Sensitive,55,4.2
205,CLINIQUE,Moisture Surge Hydrating Supercharged Concentrate,Moisturizer,4,Sensitive,39,4.0
219,MURAD,Anti-Aging Moisturizer SPF 30 PA+++,Moisturizer,4,Sensitive,48,4.3
220,CLINIQUE,Moisture Surge Overnight Mask,Moisturizer,7,Sensitive,35,4.5
225,CLINIQUE,Take The Day Off Cleansing Oil,Moisturizer,2,Sensitive,28,4.3
232,CLINIQUE,Smart Night Custom-Repair Moisturizer - Very Dry to Dry,Moisturizer,5,Sensitive,58,4.7
233,MURAD,Nutrient-Charged Water Gel,Moisturizer,6,Sensitive,60,4.6
251,ORIGINS,Plantscription™ Youth-Renewing Power Night Cream,Moisturizer,4,Sensitive,60,4.4
270,CLINIQUE,Even Better Skin Tone Correcting Moisturizer Broad Spectrum SPF 20,Moisturizer,4,Sensitive,50,4.1
275,CLINIQUE,Superdefense SPF 20 Age Defense Moisturizer Very Dry to Dry Combination,Moisturizer,5,Sensitive,48,4.4
279,CLINIQUE,Limited Edition Dramatically Different Moisturizing Lotion+™,Moisturizer,2,Sensitive,39,0.0
284,CLINIQUE,Repairwear Laser Focus Night Line Smoothing Cream for Very Dry to Dry Combination Skin,Moisturizer,8,Sensitive,52,4.7
306,CLINIQUE,Take The Day Off Cleansing Balm,Cleanser,1,Sensitive,29,4.6
311,FIRST AID BEAUTY,Face Cleanser,Cleanser,6,Sensitive,20,4.4
319,OLEHENRIKSEN,Balancing Force™ Oil Control Toner,Cleanser,2,Sensitive,26,4.4
327,OLEHENRIKSEN,The Clean Truth™ Foaming Cleanser,Cleanser,5,Sensitive,30,4.4
329,OLEHENRIKSEN,Transforming Walnut Scrub,Cleanser,5,Sensitive,28,4.7
334,CLINIQUE,Liquid Facial Soap,Cleanser,3,Sensitive,18,4.4
342,CLINIQUE,Clarifying Lotion 2,Cleanser,2,Sensitive,16,4.4
348,GLAMGLOW,YOUTHMUD™ Tinglexfoliate Treatment,Cleanser,5,Sensitive,59,4.1
363,CLINIQUE,Acne Solutions Cleansing Foam,Cleanser,2,Sensitive,21,4.2
368,MURAD,AHA/BHA Exfoliating Cleanser,Cleanser,2,Sensitive,39,4.6
373,CLINIQUE,Exfoliating Scrub,Cleanser,4,Sensitive,22,4.7
377,OLEHENRIKSEN,Pore-Balance™ Facial Sauna Scrub,Cleanser,3,Sensitive,28,4.6
383,GLAMGLOW,FLASHMUD™ Brightening Treatment,Cleanser,5,Sensitive,59,4.1
384,MURAD,Time Release Acne Cleanser,Cleanser,5,Sensitive,38,4.4
387,CLINIQUE,Acne Solutions Clarifying Lotion,Cleanser,1,Sensitive,17,4.4
390,CLINIQUE,Clarifying Lotion 3,Cleanser,2,Sensitive,16,4.4
392,CLINIQUE,Rinse-Off Foaming Cleanser,Cleanser,2,Sensitive,21,4.6
400,OLEHENRIKSEN,Truth™ On the Glow Cleansing Cloths,Cleanser,6,Sensitive,15,4.2
409,GLAMGLOW,SUPERCLEANSE™ Clearing Cream-to-Foam Cleanser,Cleanser,1,Sensitive,32,3.9
410,MURAD,Essential-C Cleanser,Cleanser,6,Sensitive,39,4.5
411,OLEHENRIKSEN,Face the Truth™ Gel Cleanser,Cleanser,4,Sensitive,24,4.5
415,OLEHENRIKSEN,Find Your Balance™ Oil Control Cleanser,Cleanser,3,Sensitive,25,4.5
416,CLINIQUE,Pep-Start 2-in-1 Exfoliating Cleanser,Cleanser,2,Sensitive,19,4.5
417,FIRST AID BEAUTY,FAB Skin Lab Resurfacing Liquid 10% AHA,Cleanser,8,Sensitive,55,4.5
429,CLINIQUE,7 Day Scrub Cream Rinse-Off Formula,Cleanser,1,Sensitive,22,4.6
433,FIRST AID BEAUTY,Skin Rescue Deep Cleanser With Red Clay,Cleanser,5,Sensitive,24,4.3
452,MURAD,Clarifying Toner,Cleanser,5,Sensitive,24,0.0
481,CLINIQUE,Blackhead Solutions 7 Day Deep Pore Cleanse & Scrub,Cleanser,2,Sensitive,24,4.2
486,MURAD,Essential-C Toner,Cleanser,3,Sensitive,30,4.4
488,MURAD,Renewing Cleansing Cream,Cleanser,6,Sensitive,39,4.5
489,GLAMGLOW,YOUTHCLEANSE™ Daily Exfoliating Cleanser,Cleanser,3,Sensitive,32,4.2
494,OLEHENRIKSEN,Stay Balanced™ Oil Control Cleansing Cloths,Cleanser,6,Sensitive,8,4.5
503,MURAD,Hydrating Toner,Cleanser,3,Sensitive,30,4.4
504,GLAMGLOW,BUBBLESHEET™ Oxygenating Deep Cleanse Mask,Cleanser,6,Sensitive,9,4.3
505,CLINIQUE,Clarifying Lotion 1,Cleanser,2,Sensitive,16,4.5
515,OLEHENRIKSEN,Moment of Truth™ 2-in-1 Polishing Sugar Mask,Cleanser,3,Sensitive,42,4.5
520,MURAD,Pore Reform™ Skin Smoothing Polish,Cleanser,3,Sensitive,34,4.5
533,FIRST AID BEAUTY,Skin Rescue Acne Clearing Charcoal Cleanser with Probiotics,Cleanser,3,Sensitive,24,3.9
538,CLINIQUE,Fresh Pressed 7-day System with Pure Vitamin C,Cleanser,4,Sensitive,27,4.1
542,GLAMGLOW,POWERMUD™ Dualcleanse Treatment,Cleanser,8,Sensitive,59,3.9
543,FIRST AID BEAUTY,Facial Radiance Polish,Cleanser,6,Sensitive,25,4.2
550,OLEHENRIKSEN,So Nurturing™ Cleansing Cloths,Cleanser,7,Sensitive,15,4.0
551,MURAD,Hydro-Dynamic® Quenching Essence,Cleanser,3,Sensitive,78,4.3
554,OLEHENRIKSEN,Wonderfeel™ Double Cleanser,Cleanser,6,Sensitive,32,4.4
560,CLINIQUE,Clarifying Lotion 4,Cleanser,2,Sensitive,16,4.4
563,CLINIQUE,City Block Purifying Charcoal Clay Mask + Scrub,Cleanser,1,Sensitive,28,4.7
565,CLINIQUE,Fresh Pressed Renewing Powder Cleanser with Pure Vitamin C,Cleanser,1,Sensitive,29,4.9
575,CLINIQUE,Facial Soap with Dish,Cleanser,1,Sensitive,15,4.4
584,DR. DENNIS GROSS SKINCARE,Alpha Beta® Extra Strength Daily Peel,Treatment,6,Sensitive,88,4.5
591,DR. DENNIS GROSS SKINCARE,Alpha Beta® Universal Daily Peel,Treatment,5,Sensitive,88,4.5
603,ALGENIST,GENIUS Liquid Collagen,Treatment,3,Sensitive,115,4.0
605,PETER THOMAS ROTH,Potent-C™ Power Serum,Treatment,5,Sensitive,95,4.3
607,DR. DENNIS GROSS SKINCARE,Ferulic Acid + Retinol Brightening Solution,Treatment,5,Sensitive,88,4.1
608,MURAD,Rapid Age Spot and Pigment Lightening Serum,Treatment,5,Sensitive,69,3.8
615,KATE SOMERVILLE,EradiKate™ Acne Treatment,Treatment,1,Sensitive,26,4.3
616,PETER THOMAS ROTH,Professional 3% Retinoid Plus,Treatment,5,Sensitive,82,4.6
620,PETER THOMAS ROTH,Max Complexion Correction Pads,Treatment,4,Sensitive,40,4.4
626,PETER THOMAS ROTH,Retinol Fusion PM,Treatment,5,Sensitive,65,4.4
628,PETER THOMAS ROTH,FIRMx™ Peeling Gel,Treatment,2,Sensitive,48,4.6
640,MURAD,Invisiblur™ Perfecting Shield Broad Spectrum SPF 30 PA+++,Treatment,3,Sensitive,65,3.9
645,MURAD,Retinol Youth Renewal Serum,Treatment,7,Sensitive,88,4.3
647,PETER THOMAS ROTH,Un-Wrinkle Peel Pads,Treatment,6,Sensitive,45,4.6
649,DR. DENNIS GROSS SKINCARE,Alpha Beta® Ultra Gentle Daily Peel for Sensitive Skin,Treatment,7,Sensitive,88,4.3
651,KATE SOMERVILLE,D-Scar™ Scar Diminishing Serum,Treatment,4,Sensitive,48,4.2
662,ALGENIST,ELEVATE Advanced Retinol Serum,Treatment,5,Sensitive,98,4.8
664,MURAD,Rapid Relief Acne Spot Treatment,Treatment,3,Sensitive,22,4.1
675,ALGENIST,POWER Advanced Wrinkle Fighter 360° Eye Serum,Treatment,2,Sensitive,70,4.1
677,MURAD,Active Retinol Renewal Kit,Treatment,7,Sensitive,68,5.0
678,KATE SOMERVILLE,Anti Bac Clearing Lotion,Treatment,2,Sensitive,42,4.4
681,PETER THOMAS ROTH,Water Drench Hyaluronic Cloud Serum,Treatment,2,Sensitive,65,4.2
683,MURAD,Revitalixir™ Recovery Serum,Treatment,4,Sensitive,89,4.5
689,DR. DENNIS GROSS SKINCARE,C+ Collagen Brighten & Firm Vitamin C Serum,Treatment,3,Sensitive,78,3.9
693,KATE SOMERVILLE,+Retinol Vita C Power Serum,Treatment,5,Sensitive,98,3.9
703,PETER THOMAS ROTH,Acne System,Treatment,2,Sensitive,35,4.3
710,ALGENIST,GENIUS Ultimate Anti-Aging Vitamin C+ Serum,Treatment,4,Sensitive,118,3.9
711,KATE SOMERVILLE,Quench Hydrating Face Serum,Treatment,3,Sensitive,75,4.2
714,MURAD,Eye Lift Firming Treatment,Treatment,3,Sensitive,68,4.0
716,PETER THOMAS ROTH,PROfessional Strength 40% Triple Acid Peel,Treatment,4,Sensitive,88,4.0
720,MURAD,Rapid Resurfacing Peel,Treatment,2,Sensitive,44,4.7
721,PETER THOMAS ROTH,Acne-Clear Invisible Dots,Treatment,1,Sensitive,30,3.6
728,MURAD,Outsmart Acne Clarifying Treatment,Treatment,4,Sensitive,44,4.3
730,PETER THOMAS ROTH,Therapeutic Sulfur Mask Acne Treatment Mask,Treatment,3,Sensitive,47,4.6
735,DR. DENNIS GROSS SKINCARE,Ferulic + Retinol Wrinkle Recovery Peel,Treatment,9,Sensitive,88,4.4
737,DR. DENNIS GROSS SKINCARE,Hyaluronic Marine Hydration Booster,Treatment,9,Sensitive,68,4.4
739,KATE SOMERVILLE,Breakout Fighters,Treatment,2,Sensitive,55,4.0
740,ALGENIST,Pore Corrector Anti-Aging Primer,Treatment,5,Sensitive,42,4.4
741,KATE SOMERVILLE,Age Arrest Anti-Wrinkle Cream,Treatment,7,Sensitive,90,4.1
742,PETER THOMAS ROTH,Un-Wrinkle® Turbo Face Serum,Treatment,6,Sensitive,150,3.7
743,PETER THOMAS ROTH,Potent-C™ Targeted Spot Brightener,Treatment,4,Sensitive,58,4.5
744,MURAD,Post-Acne Spot Lightening Gel,Treatment,5,Sensitive,65,3.7
751,MURAD,Advanced Acne & Wrinkle Reducer,Treatment,5,Sensitive,52,4.0
752,PETER THOMAS ROTH,AHA/BHA Acne Clearing Gel,Treatment,3,Sensitive,54,0.0
754,MURAD,Acne Body Wash,Treatment,4,Sensitive,40,4.1
759,MURAD,Pure Skin® Clarifying Dietary Supplement,Treatment,3,Sensitive,50,4.1
762,PETER THOMAS ROTH,20% Glycolic Solutions Jumbo Peel Swab,Treatment,3,Sensitive,48,4.3
764,MURAD,Acne Clearing Solution,Treatment,6,Sensitive,42,3.9
767,KATE SOMERVILLE,EradiKate® Salicylic Acid Acne Treatment,Treatment,3,Sensitive,58,4.6
769,KATE SOMERVILLE,RetAsphere™ Micro Peel,Treatment,5,Sensitive,90,4.7
773,MURAD,Rapid Collagen Infusion,Treatment,5,Sensitive,84,4.2
783,ALGENIST,Targeted Deep Wrinkle Minimizer,Treatment,4,Sensitive,45,3.6
786,KATE SOMERVILLE,DermalQuench Liquid Lift™ Advanced Wrinkle Treatment,Treatment,5,Sensitive,95,3.7
787,KATE SOMERVILLE,DermalQuench Liquid Lift™ + Retinol Advanced Resurfacing Treatment,Treatment,5,Sensitive,98,4.1
791,MURAD,Advanced Active Radiance® Serum,Treatment,6,Sensitive,90,4.2
792,ALGENIST,Advanced Anti-Aging Repairing Oil,Treatment,3,Sensitive,82,4.4
793,PETER THOMAS ROTH,Instant Firmx™,Treatment,5,Sensitive,48,3.7
801,MURAD,Complete Reform,Treatment,3,Sensitive,78,4.5
807,MURAD,Intensive-C® Radiance Peel,Treatment,4,Sensitive,55,4.5
808,ALGENIST,GENIUS Ultimate Anti-Aging Bi-Phase Peel,Treatment,3,Sensitive,85,4.6
810,ALGENIST,REVEAL Concentrated Color Correcting Drops,Treatment,1,Sensitive,38,3.8
812,KATE SOMERVILLE,EradiKate™ Mask Foam-Activated Acne Treatment,Treatment,2,Sensitive,54,4.2
814,ALGENIST,Concentrated Reconstructing Serum,Treatment,3,Sensitive,98,4.2
815,PETER THOMAS ROTH,FIRMx Growth Factor Extreme Neuropeptide Serum,Treatment,6,Sensitive,150,4.2
826,ALGENIST,ELEVATE Advanced Lift Contouring Cream,Treatment,6,Sensitive,96,4.3
830,SEPHORA COLLECTION,Face Mask Magic,Face Mask,6,Sensitive,25,5.0
834,FRESH,Rose Face Mask,Face Mask,5,Sensitive,62,4.2
836,FRESH,Black Tea Instant Perfecting Mask,Face Mask,5,Sensitive,92,4.3
838,SEPHORA COLLECTION,Face Mask,Face Mask,2,Sensitive,6,4.3
839,ORIGINS,Mini Mask Musts,Face Mask,11,Sensitive,28,4.1
842,DR. JART+,Sheet Masks,Face Mask,4,Sensitive,7,4.2
843,ORIGINS,Clear Improvement® Active Charcoal Mask to Clear Pores,Face Mask,1,Sensitive,28,4.3
844,ORIGINS,Drink Up™ Intensive Overnight Mask to Quench Skin's Thirst,Face Mask,8,Sensitive,28,4.6
847,BOSCIA,Luminizing Black Charcoal Mask,Face Mask,3,Sensitive,34,3.9
848,SEPHORA COLLECTION,Experiential Masks Set,Face Mask,7,Sensitive,18,5.0
854,DR. JART+,Lover Rubber Masks,Face Mask,4,Sensitive,12,4.1
855,FRESH,Lotus Youth Preserve Rescue Mask,Face Mask,4,Sensitive,62,4.5
856,FRESH,Black Tea Firming Overnight Mask Mini,Face Mask,6,Sensitive,35,4.0
857,ORIGINS,Original Skin™ Retexturizing Mask with Rose Clay,Face Mask,4,Sensitive,28,4.7
862,ORIGINS,Out of Trouble™ 10 Minute Mask to Rescue Problem Skin,Face Mask,2,Sensitive,28,4.4
866,SEPHORA COLLECTION,Hand Mask,Face Mask,5,Sensitive,5,4.1
867,FRESH,Vitamin C Glow Face Mask,Face Mask,4,Sensitive,62,3.9
869,SEPHORA COLLECTION,Hand Mask - Avocado,Face Mask,4,Sensitive,5,3.7
872,SEPHORA COLLECTION,Face Mask - Pearl - Brightening,Face Mask,1,Sensitive,6,4.4
874,FRESH,Black Tea Instant Perfecting Mask Mini,Face Mask,5,Sensitive,35,4.7
877,FRESH,Crème Ancienne® Ultimate Nourishing Honey Mask,Face Mask,5,Sensitive,150,4.2
878,DR. JART+,Water Replenishment Cotton Sheet Mask,Face Mask,4,Sensitive,7,4.6
881,DR. JART+,Dermask Water Jet Vital Hydra Solution™,Face Mask,4,Sensitive,6,4.6
882,SEPHORA COLLECTION,Face Mask - Avocado,Face Mask,2,Sensitive,6,4.6
887,SEPHORA COLLECTION,Clay Mask,Face Mask,4,Sensitive,8,4.3
889,SEPHORA COLLECTION,Face Mask - Green Tea - Mattifying,Face Mask,3,Sensitive,6,4.3
890,SEPHORA COLLECTION,Mud Mask Purifying & Mattifying,Face Mask,1,Sensitive,20,4.5
895,SEPHORA COLLECTION,Crazy for Clay!,Face Mask,4,Sensitive,18,4.0
898,DR. JART+,Shake & Shot™ Rubber Masks,Face Mask,4,Sensitive,12,4.1
899,SEPHORA COLLECTION,Face Mask - Rose - Moisturizing,Face Mask,3,Sensitive,6,4.5
901,SEPHORA COLLECTION,SUPERMASK - The Golden Mask,Face Mask,2,Sensitive,6,2.6
907,BOSCIA,Luminizing Pink Charcoal Mask,Face Mask,3,Sensitive,34,3.5
910,SEPHORA COLLECTION,Face Mask - Aloe Vera - Replenishing,Face Mask,2,Sensitive,6,4.7
912,DR. JART+,Hydration Lover Rubber Mask,Face Mask,4,Sensitive,12,4.0
913,DR. JART+,Bright Lover Rubber Mask,Face Mask,3,Sensitive,12,4.3
915,DR. JART+,Cicapair™ Tiger Grass Nightly Re.Pair Mask,Face Mask,3,Sensitive,48,4.3
917,SEPHORA COLLECTION,Face Mask - Pineapple - Pore Perfecting,Face Mask,3,Sensitive,6,4.7
919,SEPHORA COLLECTION,Face Mask - Coconut - Nourishing,Face Mask,2,Sensitive,6,3.5
921,BOSCIA,Charcoal Pore Pudding Intensive Wash-Off Treatment,Face Mask,3,Sensitive,38,4.4
922,FRESH,Peony Brightening Night Treatment Mask,Face Mask,4,Sensitive,82,4.0
923,SEPHORA COLLECTION,SUPERMASK - The Charcoal Mask,Face Mask,3,Sensitive,6,4.1
928,DR. JART+,Water Fuse Hydro Sleep Mask,Face Mask,4,Sensitive,48,4.4
931,SEPHORA COLLECTION,Sleeping Mask - Rose,Face Mask,2,Sensitive,4,4.3
934,SEPHORA COLLECTION,SUPERMASK - The Silver Mask,Face Mask,2,Sensitive,6,4.8
935,SEPHORA COLLECTION,Sleeping Mask - Pearl,Face Mask,3,Sensitive,4,4.0
936,FRESH,Vitamin Nectar Vitamin C Brightening Powder,Face Mask,1,Sensitive,40,4.2
937,DR. JART+,Clear Skin Lover Rubber Mask,Face Mask,3,Sensitive,12,4.2
939,DR. JART+,Dermask Water Jet Soothing Hydra Solution™,Face Mask,4,Sensitive,6,4.1
942,DR. JART+,Ceramidin™ Facial Mask,Face Mask,6,Sensitive,6,4.6
